id,label
chr22:24074051-24076251,TxWk
chr22:24076251-24076851,Tx
chr22:24076851-24078851,TxWk
chr22:24079048-24082048,TxWk
chr22:24082247-24083247,TxWk
chr22:24083247-24087847,Tx
chr22:24111033-24115633,TxWk
chr22:24145633-24145833,EnhWk
chr22:24145833-24146233,EnhA1
chr22:24146233-24148033,EnhWk
chr22:24148033-24152833,ReprPCWk
chr22:24189832-24190232,EnhWk
chr22:24190232-24204032,Quies
chr22:24214632-24230832,Quies
chr22:24312832-24316232,Tx
chr22:24316232-24318632,TxWk
chr22:24318632-24318832,Tx
chr22:24318832-24320832,TxWk
chr22:24333832-24335832,Tx
chr22:24335832-24336832,TxWk
chr22:24336832-24337032,EnhWk
chr22:24337032-24337432,EnhA1
chr22:24337432-24338232,EnhA2
chr22:24338232-24338432,EnhA1
chr22:24338432-24338832,EnhA2
chr22:24338832-24339832,EnhA1
chr22:24339832-24340032,EnhA2
chr22:24404232-24404632,Tx
chr22:24404632-24414232,TxWk
chr22:24414232-24415632,Tx
chr22:24415632-24418032,TxWk
chr22:24418032-24422232,EnhWk
chr22:24422232-24423632,ReprPCWk
chr22:24423632-24425032,TssBiv
chr22:24425032-24426832,ReprPC
chr22:24426832-24428832,ReprPCWk
chr22:24428832-24429432,EnhWk
chr22:24429432-24445232,Quies
chr22:24446232-24460432,Quies
chr22:24490232-24492232,ReprPCWk
chr22:24492232-24494032,ReprPC
chr22:24494032-24495032,TssBiv
chr22:24497632-24503432,ReprPCWk
chr22:24503432-24503632,EnhWk
chr22:24503632-24506432,TxWk
chr22:24516032-24516432,EnhA1
chr22:24516432-24516632,EnhWk
chr22:24516632-24517432,TxWk
chr22:24517432-24517632,EnhWk
chr22:24517632-24521632,TxWk
chr22:24521632-24522232,EnhWk
chr22:24522232-24525632,TxWk
chr22:24525632-24525832,EnhWk
chr22:24525832-24533232,TxWk
chr22:24533432-24540032,TxWk
chr22:24540032-24550232,Tx
chr22:24575232-24590432,TxWk
chr22:24752833-24762033,Quies
chr22:24810033-24811033,EnhWk
chr22:24834233-24835433,EnhWk
chr22:24835433-24850633,Quies
chr22:24925633-24926033,EnhWk
chr22:24926033-24926233,TssFlnkD
chr22:24926233-24926633,TssFlnk
chr22:24926633-24934233,Quies
chr22:24934433-24939033,TxWk
chr22:24939033-24939633,EnhWk
chr22:24939633-24947633,Quies
chr22:24947633-24948433,EnhWk
chr22:24948433-24949833,TxWk
chr22:24949833-24950033,EnhA2
chr22:24950033-24950433,EnhA1
chr22:24950433-24950833,EnhWk
chr22:24950833-24952233,TxWk
chr22:24952233-24953233,TssA
chr22:24953233-24953433,TssFlnkU
chr22:24953433-24954233,TssFlnkD
chr22:24954233-24954633,EnhWk
chr22:24954633-24964633,Quies
chr22:24995233-24995633,TxWk
chr22:24995633-24996033,EnhWk
chr22:24996033-24997233,EnhA1
chr22:24997233-24998033,EnhWk
chr22:24998033-25001633,TxWk
chr22:25001633-25002633,EnhWk
chr22:25002633-25006433,TxWk
chr22:25025633-25025833,EnhWk
chr22:25025833-25027233,TxWk
chr22:25027233-25027633,EnhWk
chr22:25027633-25038433,TxWk
chr22:25038433-25039833,Tx
chr22:25039833-25049233,TxWk
chr22:25049233-25051233,Tx
chr22:25061433-25061833,EnhA1
chr22:25061833-25062633,EnhA2
chr22:25083433-25083833,EnhWk
chr22:25083833-25086433,TxWk
chr22:25086433-25086633,EnhWk
chr22:25086633-25094833,Quies
chr22:25095033-25095633,Quies
chr22:25095633-25098833,TxWk
chr22:25098833-25099433,EnhA2
chr22:25099433-25100433,TxWk
chr22:25100433-25101233,EnhWk
chr22:25101233-25110433,Quies
chr22:25115033-25115233,EnhWk
chr22:25115233-25120033,TxWk
chr22:25120433-25127033,Quies
chr22:25127033-25127433,EnhWk
chr22:25127433-25131033,TxWk
chr22:25142033-25146433,TxWk
chr22:25146433-25149233,EnhWk
chr22:25179833-25180233,ZNF-Rpts
chr22:25180233-25191633,TxWk
chr22:25191633-25192633,Tx
chr22:25192633-25202633,TxWk
chr22:25202633-25202833,EnhWk
chr22:25362833-25369233,TxWk
chr22:25369233-25369433,EnhWk
chr22:25385033-25386033,EnhWk
chr22:25386033-25386433,EnhA1
chr22:25386433-25386833,EnhWk
chr22:25386833-25387433,EnhA1
chr22:25387433-25389833,EnhWk
chr22:25419233-25420633,EnhBiv
chr22:25420633-25422033,TssBiv
chr22:25422033-25422833,ReprPC
chr22:25422833-25425833,ReprPCWk
chr22:25425833-25431433,Quies
chr22:25494833-25495233,EnhWk
chr22:25495433-25507433,Quies
chr22:25508433-25514233,TxWk
chr22:25514233-25515033,EnhWk
chr22:25515033-25522033,Quies
chr22:25550433-25550833,Het
chr22:25550833-25551233,ZNF-Rpts
chr22:25551233-25551633,Het
chr22:25551633-25554633,Quies
chr22:25554633-25555033,EnhWk
chr22:25555033-25559033,Quies
chr22:25559033-25562833,ReprPCWk
chr22:25562833-25563433,ReprPC
chr22:25563433-25563633,EnhBiv
chr22:25563633-25564233,TssBiv
chr22:25564233-25564633,TssFlnk
chr22:25564633-25564833,TssA
chr22:25564833-25565033,TssFlnk
chr22:25565033-25565233,TssA
chr22:25565233-25565433,TssFlnk
chr22:25565433-25565633,TssA
chr22:25565633-25566233,TssFlnk
chr22:25566233-25569233,TxWk
chr22:25569233-25570033,EnhWk
chr22:25570033-25571033,TxWk
chr22:25571033-25571233,EnhWk
chr22:25571233-25578633,Quies
chr22:25614833-25615233,EnhWk
chr22:25639433-25640433,ZNF-Rpts
chr22:25640433-25642833,TxWk
chr22:25642833-25644233,EnhWk
chr22:25681633-25690233,TxWk
chr22:25690233-25691033,Tx
chr22:25765433-25766033,Het
chr22:25766033-25767433,ZNF-Rpts
chr22:25767433-25768033,Het
chr22:25802433-25817233,ReprPCWk
chr22:25817233-25820033,Quies
chr22:25830233-25830833,ZNF-Rpts
chr22:25830833-25831433,Het
chr22:25898633-25898833,EnhWk
chr22:25898833-25900833,TxWk
chr22:25900833-25901033,EnhWk
chr22:25901033-25909633,TxWk
chr22:25909633-25910633,ReprPCWk
chr22:25910633-25911833,ReprPC
chr22:25911833-25912833,ReprPCWk
chr22:25912833-25913233,EnhWk
chr22:25913233-25921233,Quies
chr22:25925033-25927833,TxWk
chr22:25927833-25928833,EnhA1
chr22:25928833-25929433,EnhA2
chr22:25929433-25929633,EnhA1
chr22:25929633-25930833,EnhWk
chr22:25935233-25935433,EnhA1
chr22:25935433-25936233,EnhWk
chr22:25936233-25938233,TxWk
chr22:25938233-25938633,EnhWk
chr22:25938633-25940633,TxWk
chr22:25940633-25943233,EnhWk
chr22:25943233-25944033,TxWk
chr22:25944234-25945234,TxWk
chr22:25945234-25945434,EnhWk
chr22:25945434-25952234,ReprPCWk
chr22:25969834-25970434,EnhWk
chr22:25970434-25971434,EnhA1
chr22:25971434-25972634,EnhA2
chr22:26014034-26016234,Het
chr22:26016234-26018034,Quies
chr22:26018034-26018434,EnhWk
chr22:26018434-26035034,Quies
chr22:26035034-26035434,Het
chr22:26035434-26036434,ZNF-Rpts
chr22:26036434-26038634,Het
chr22:26038634-26039434,EnhWk
chr22:26063234-26066034,ReprPCWk
chr22:26066034-26066234,EnhWk
chr22:26066234-26066634,EnhA1
chr22:26066634-26069034,EnhWk
chr22:26069034-26082634,Quies
chr22:26082634-26086834,ReprPCWk
chr22:26130634-26131034,EnhWk
chr22:26131034-26131434,TxWk
chr22:26131434-26132034,EnhWk
chr22:26154234-26155434,EnhWk
chr22:26155434-26167434,ReprPCWk
chr22:26168834-26170634,TssBiv
chr22:26170634-26171034,EnhBiv
chr22:26171034-26172034,ReprPC
chr22:26172034-26174034,ReprPCWk
chr22:26174034-26174234,ReprPC
chr22:26174234-26174434,EnhBiv
chr22:26174434-26174834,EnhWk
chr22:26234634-26248834,ReprPCWk
chr22:26248834-26258434,Quies
chr22:26258434-26268034,ReprPCWk
chr22:26275634-26277434,EnhWk
chr22:26277434-26294034,Quies
chr22:26294034-26296034,EnhWk
chr22:26360234-26361034,TssFlnk
chr22:26405634-26416834,Quies
chr22:26429834-26430434,TssBiv
chr22:26430434-26430834,EnhBiv
chr22:26450434-26454634,Tx
chr22:26454634-26455634,TxWk
chr22:26460634-26463034,TxWk
chr22:26478034-26479634,TxWk
chr22:26479634-26479834,TssFlnkD
chr22:26479834-26480034,TssFlnk
chr22:26480034-26481234,TxWk
chr22:26481234-26481434,TssFlnkD
chr22:26481434-26481834,EnhWk
chr22:26481834-26482034,TssFlnkD
chr22:26482034-26482634,EnhWk
chr22:26482634-26483034,TssFlnkD
chr22:26483034-26484234,TssA
chr22:26484234-26485034,TssFlnk
chr22:26498834-26503434,Tx
chr22:26503434-26503834,EnhG1
chr22:26503834-26510434,Tx
chr22:26513834-26524234,TxWk
chr22:26550234-26550834,EnhA1
chr22:26550834-26551834,EnhA2
chr22:26551834-26552234,TxWk
chr22:26552234-26552434,EnhWk
chr22:26552434-26552634,EnhA1
chr22:26552634-26553634,EnhWk
chr22:26553634-26554034,TxWk
chr22:26554034-26554234,EnhWk
chr22:26554234-26554634,EnhA1
chr22:26554634-26554834,EnhA2
chr22:26554834-26555234,EnhA1
chr22:26555234-26555634,TssFlnkU
chr22:26555634-26555834,EnhA1
chr22:26555834-26556034,EnhWk
chr22:26556034-26557034,TxWk
chr22:26557034-26557634,EnhWk
chr22:26557634-26558234,TxWk
chr22:26558234-26559034,EnhWk
chr22:26559034-26559434,TxWk
chr22:26559434-26560434,EnhWk
chr22:26560434-26561834,TxWk
chr22:26561834-26562234,EnhWk
chr22:26562234-26563634,EnhA2
chr22:26563634-26564434,EnhA1
chr22:26564434-26565634,EnhWk
chr22:26590036-26590636,TssFlnk
chr22:26607636-26608036,EnhWk
chr22:26608036-26608236,EnhA1
chr22:26608236-26608636,EnhWk
chr22:26608636-26609036,TxWk
chr22:26609036-26609436,EnhWk
chr22:26609436-26610436,ReprPCWk
chr22:26618836-26621636,TxWk
chr22:26621636-26622236,EnhWk
chr22:26622236-26638636,Quies
chr22:26640036-26642236,EnhWk
chr22:26642236-26643636,EnhA1
chr22:26643636-26644836,EnhA2
chr22:26644836-26645236,TssFlnkU
chr22:26645236-26645436,TssA
chr22:26645436-26645636,TssFlnk
chr22:26645636-26645836,TssFlnkU
chr22:26645836-26646036,EnhA1
chr22:26646036-26647436,EnhWk
chr22:26647436-26649636,EnhA1
chr22:26649636-26650836,TxWk
chr22:26659636-26660636,EnhA2
chr22:26660636-26661836,EnhA1
chr22:26661836-26662436,EnhWk
chr22:26662436-26662836,TxWk
chr22:26662836-26663636,Tx
chr22:26663636-26665236,TxWk
chr22:26674637-26678237,TxWk
chr22:26678237-26679437,EnhWk
chr22:26679437-26681037,TxWk
chr22:26681037-26681237,EnhWk
chr22:26681237-26681837,EnhA1
chr22:26681837-26682037,EnhA2
chr22:26682037-26684037,TxWk
chr22:26684037-26684437,EnhWk
chr22:26701037-26706837,Het
chr22:26706837-26708037,ZNF-Rpts
chr22:26708037-26708237,Het
chr22:26732637-26747037,Quies
chr22:26749437-26750437,TxWk
chr22:26750437-26751837,EnhA1
chr22:26751837-26752437,EnhA2
chr22:26752437-26752837,EnhA1
chr22:26752837-26754237,EnhWk
chr22:26754237-26756837,TxWk
chr22:26756837-26757037,TssFlnk
chr22:26757037-26757237,TssBiv
chr22:26757237-26757637,Het
chr22:26757637-26757837,ZNF-Rpts
chr22:26757837-26758637,Het
chr22:26758637-26763837,Quies
chr22:26763837-26764237,EnhWk
chr22:26764237-26765437,Quies
chr22:26765437-26766237,TxWk
chr22:26766237-26766437,Het
chr22:26766437-26766837,ZNF-Rpts
chr22:26766837-26770637,ReprPCWk
chr22:26770637-26771237,ReprPC
chr22:26771237-26774037,ReprPCWk
chr22:26774037-26777237,ReprPC
chr22:26779837-26780437,ZNF-Rpts
chr22:26780437-26784037,ReprPCWk
chr22:26784037-26784437,EnhBiv
chr22:26784437-26785437,ReprPCWk
chr22:26785637-26798437,Quies
chr22:26798437-26799237,EnhWk
chr22:26799237-26800637,TxWk
chr22:26800637-26801237,EnhWk
chr22:26801237-26817237,Quies
chr22:26820837-26836237,Quies
chr22:26836237-26836637,EnhA1
chr22:26836637-26836837,EnhWk
chr22:26836837-26838237,TxWk
chr22:26838237-26838437,EnhWk
chr22:26838437-26845437,ReprPCWk
chr22:26845637-26859037,Quies
chr22:26859037-26859637,EnhWk
chr22:26859637-26873637,Quies
chr22:26878237-26890837,Quies
chr22:26890837-26891437,EnhWk
chr22:26891437-26892637,ReprPCWk
chr22:26892637-26895037,EnhWk
chr22:26895037-26900637,TxWk
chr22:26900637-26901637,EnhWk
chr22:26901637-26902837,TxWk
chr22:26902837-26903637,TssFlnk
chr22:26903637-26904237,TssBiv
chr22:26904237-26904837,EnhBiv
chr22:26904837-26905037,EnhWk
chr22:26905037-26910437,ReprPCWk
chr22:26910437-26911437,EnhWk
chr22:26911437-26912637,ReprPCWk
chr22:26912637-26913837,EnhWk
chr22:26913837-26923037,Quies
chr22:26923037-26924237,EnhWk
chr22:26924237-26937037,Quies
chr22:26938037-26942437,ReprPCWk
chr22:26942437-26942837,EnhWk
chr22:26942837-26948837,TxWk
chr22:26948837-26949037,EnhWk
chr22:26949037-26950437,TxWk
chr22:26950437-26951037,EnhWk
chr22:26951037-26951437,TxWk
chr22:26951437-26952237,EnhWk
chr22:26952237-26952437,TssFlnkD
chr22:26952437-26952637,TssFlnk
chr22:26952637-26952837,TssFlnkD
chr22:26952837-26953037,TssFlnkU
chr22:26953037-26953237,TssA
chr22:26953237-26953437,TssFlnk
chr22:26953437-26953837,EnhBiv
chr22:26953837-26954437,ReprPC
chr22:26954437-26955637,EnhBiv
chr22:26955637-26957237,EnhWk
chr22:26957237-26959237,TxWk
chr22:26959237-26959837,EnhWk
chr22:26959837-26963437,TxWk
chr22:26963437-26963637,EnhWk
chr22:26985837-26987437,EnhWk
chr22:26987437-27003037,Quies
chr22:27003037-27003837,Het
chr22:27003837-27004237,ZNF-Rpts
chr22:27004237-27005237,EnhA2
chr22:27005237-27020037,Quies
chr22:27023237-27031837,Quies
chr22:27031837-27032837,EnhWk
chr22:27032837-27038837,Quies
chr22:27039038-27045438,Quies
chr22:27045438-27045638,EnhWk
chr22:27045638-27046238,Quies
chr22:27046238-27046438,EnhWk
chr22:27065438-27066038,EnhWk
chr22:27083238-27083838,EnhWk
chr22:27083838-27085638,TxWk
chr22:27085638-27087238,EnhWk
chr22:27099838-27101038,EnhWk
chr22:27101038-27101238,TssFlnkD
chr22:27101238-27101438,EnhWk
chr22:27101438-27102038,ReprPCWk
chr22:27102038-27110838,Quies
chr22:27110838-27111438,EnhWk
chr22:27140439-27153639,Quies
chr22:27165038-27170638,Quies
chr22:27174638-27175838,EnhWk
chr22:27175838-27186038,ReprPCWk
chr22:27186038-27186238,EnhBiv
chr22:27186238-27187438,EnhWk
chr22:27187438-27188238,TxWk
chr22:27188238-27188838,ReprPC
chr22:27188838-27189838,ReprPCWk
chr22:27192438-27201438,Quies
chr22:27203638-27205638,TxWk
chr22:27205638-27206038,EnhWk
chr22:27206038-27210038,TxWk
chr22:27260239-27274239,Quies
chr22:27274239-27274639,EnhWk
chr22:27274639-27281839,Quies
chr22:27281839-27284239,Het
chr22:27284239-27292639,Quies
chr22:27293239-27297639,TxWk
chr22:27297639-27299039,EnhWk
chr22:27299039-27299839,TssFlnkD
chr22:27299839-27300439,EnhWk
chr22:27300439-27310839,ReprPCWk
chr22:27313639-27318839,Quies
chr22:27318839-27319039,Het
chr22:27319039-27320239,ZNF-Rpts
chr22:27320239-27331839,ReprPCWk
chr22:27339839-27349439,Quies
chr22:27420839-27421239,EnhWk
chr22:27421239-27430439,Quies
chr22:27434039-27435639,TxWk
chr22:27435639-27436839,EnhWk
chr22:27436839-27442639,TxWk
chr22:27442639-27444239,EnhWk
chr22:27448639-27454439,TxWk
chr22:27454439-27455239,EnhWk
chr22:27455239-27457239,TxWk
chr22:27457239-27457439,EnhWk
chr22:27457439-27460039,ReprPCWk
chr22:27460039-27461439,EnhWk
chr22:27461439-27462039,EnhA1
chr22:27462039-27463039,EnhWk
chr22:27463039-27463239,ReprPCWk
chr22:27473839-27477439,EnhWk
chr22:27477439-27480239,ReprPCWk
chr22:27480239-27481439,EnhWk
chr22:27481439-27494639,Quies
chr22:27494639-27495639,EnhWk
chr22:27499639-27500439,TxWk
chr22:27500439-27501439,EnhWk
chr22:27501439-27501839,EnhA1
chr22:27501839-27502039,EnhWk
chr22:27502039-27502439,TxWk
chr22:27502439-27502839,EnhWk
chr22:27502839-27503039,EnhBiv
chr22:27503039-27508439,ReprPC
chr22:27508439-27510639,ReprPCWk
chr22:27519239-27522439,TxWk
chr22:27522439-27522839,EnhWk
chr22:27522839-27527039,TxWk
chr22:27527039-27527239,Quies
chr22:27527239-27527439,EnhWk
chr22:27527439-27533639,Quies
chr22:27533639-27537439,TxWk
chr22:27537439-27538839,EnhWk
chr22:27538839-27540839,TxWk
chr22:27540839-27542239,EnhWk
chr22:27542239-27548039,TxWk
chr22:27549039-27550439,TxWk
chr22:27550439-27550839,EnhWk
chr22:27550839-27554239,TxWk
chr22:27554239-27554639,EnhWk
chr22:27554639-27556839,TxWk
chr22:27556839-27557039,EnhWk
chr22:27557039-27558239,ReprPCWk
chr22:27558239-27558639,EnhWk
chr22:27558639-27561239,TxWk
chr22:27561239-27561439,EnhWk
chr22:27561439-27563639,Quies
chr22:27563639-27564039,Het
chr22:27564039-27564439,ZNF-Rpts
chr22:27564439-27565039,Het
chr22:27565039-27569439,Quies
chr22:27569439-27571439,ReprPCWk
chr22:27571439-27571839,EnhWk
chr22:27571839-27572839,TxWk
chr22:27572839-27574039,EnhWk
chr22:27574039-27576239,ReprPCWk
chr22:27579839-27594839,ReprPCWk
chr22:27604239-27609239,TxWk
chr22:27609239-27610039,EnhWk
chr22:27610039-27612039,TxWk
chr22:27612039-27612239,EnhWk
chr22:27612239-27612839,TxWk
chr22:27612839-27613039,EnhWk
chr22:27613039-27613639,TxWk
chr22:27613639-27614039,EnhWk
chr22:27614039-27614239,ReprPCWk
chr22:27617842-27622442,Quies
chr22:27622641-27625841,Quies
chr22:27630035-27630235,EnhWk
chr22:27630235-27630835,EnhA1
chr22:27630835-27631435,EnhWk
chr22:27631435-27632035,TxWk
chr22:27632233-27635033,TxWk
chr22:27639635-27640435,TxWk
chr22:27640633-27641433,TxWk
chr22:27641433-27642833,EnhWk
chr22:27642833-27646233,Quies
chr22:27646233-27646433,EnhWk
chr22:27646433-27649233,Quies
chr22:27655048-27655248,TxWk
chr22:27655449-27655649,TxWk
chr22:27655845-27657445,TxWk
chr22:27657445-27658045,EnhWk
chr22:27658045-27660245,TxWk
chr22:27664442-27666242,ReprPCWk
chr22:27666439-27666839,ZNF-Rpts
chr22:27667037-27667837,TxWk
chr22:27668223-27669023,TxWk
chr22:27669023-27669623,EnhWk
chr22:27669623-27670023,EnhA1
chr22:27680203-27680603,TxWk
chr22:27680603-27682003,EnhWk
chr22:27682003-27682403,TxWk
chr22:27682403-27683003,EnhWk
chr22:27683003-27689203,TxWk
chr22:27689203-27689403,Tx
chr22:27689602-27690002,Tx
chr22:27698002-27706002,TxWk
chr22:27706402-27712002,TxWk
chr22:27712203-27712603,TxWk
chr22:27712811-27715011,TxWk
chr22:27715211-27715811,TxWk
chr22:27716012-27717412,TxWk
chr22:27717412-27717812,EnhWk
chr22:27717812-27718012,TxWk
chr22:27718012-27719212,EnhWk
chr22:27719212-27719612,EnhA1
chr22:27719612-27719812,EnhWk
chr22:27719812-27721412,TxWk
chr22:27721412-27721612,EnhWk
chr22:27721612-27723612,Quies
chr22:27723612-27726212,Het
chr22:27740012-27741212,Tx
chr22:27741212-27741612,TxWk
chr22:27741612-27742412,TssFlnkD
chr22:27742412-27744612,TssFlnk
chr22:27744612-27745212,TxWk
chr22:27769412-27774212,TxWk
chr22:27774212-27775612,EnhWk
chr22:27783812-27786812,EnhWk
chr22:27786812-27788412,ReprPCWk
chr22:27788412-27790212,ReprPC
chr22:27790212-27790812,EnhBiv
chr22:27790812-27791012,TssBiv
chr22:27791012-27791212,EnhBiv
chr22:27791212-27791612,TssBiv
chr22:27791612-27792012,EnhBiv
chr22:27792012-27792612,ReprPC
chr22:27792612-27794412,EnhBiv
chr22:27794412-27795612,TssBiv
chr22:27795612-27796012,EnhBiv
chr22:27796012-27801612,TssBiv
chr22:27801612-27801812,TssFlnk
chr22:27801812-27803212,TssBiv
chr22:27803212-27803412,EnhBiv
chr22:27803412-27804212,ReprPC
chr22:27804212-27804412,EnhBiv
chr22:27804412-27804812,TssBiv
chr22:27804812-27805212,EnhBiv
chr22:27805212-27805612,ReprPC
chr22:27805612-27809212,ReprPCWk
chr22:27809212-27809412,EnhWk
chr22:27809412-27809612,ReprPCWk
chr22:27809612-27810412,TxWk
chr22:27834812-27835412,EnhWk
chr22:27835412-27835812,TxWk
chr22:27835812-27836612,EnhWk
chr22:27836612-27837412,TxWk
chr22:27837412-27837612,ReprPCWk
chr22:27837612-27838212,ZNF-Rpts
chr22:27838212-27838412,ReprPCWk
chr22:27838412-27839012,TxWk
chr22:27839012-27840012,EnhWk
chr22:27844412-27846212,EnhWk
chr22:27846212-27849612,TxWk
chr22:27849612-27849812,EnhWk
chr22:27884612-27885812,TxWk
chr22:27885812-27886212,Tx
chr22:27886212-27887012,TxWk
chr22:27887012-27887412,EnhA2
chr22:27887412-27889012,TxWk
chr22:27902812-27907212,TxWk
chr22:27907212-27911012,Tx
chr22:27913812-27917812,TxWk
chr22:27917812-27918212,TssFlnkD
chr22:27918212-27918612,TssFlnk
chr22:27918612-27920012,TssA
chr22:27929812-27930212,TxWk
chr22:27930212-27930412,EnhWk
chr22:27930412-27930812,EnhA1
chr22:27930812-27931012,EnhA2
chr22:27931012-27940212,TxWk
chr22:27966612-27966812,EnhWk
chr22:27966812-27969812,TxWk
chr22:27969812-27970812,Quies
chr22:27970812-27973412,TxWk
chr22:27973412-27974412,EnhWk
chr22:27981212-27991812,TxWk
chr22:28108212-28108412,EnhWk
chr22:28108412-28111612,Quies
chr22:28121012-28121412,EnhWk
chr22:28121412-28128812,Quies
chr22:28140012-28140212,EnhWk
chr22:28140212-28140412,TxWk
chr22:28140412-28152012,Quies
chr22:28241812-28245612,ReprPCWk
chr22:28249812-28252212,ReprPCWk
chr22:28266812-28275212,Quies
chr22:28424812-28425412,TxWk
chr22:28425412-28425612,EnhWk
chr22:28425612-28426612,TxWk
chr22:28426612-28426812,EnhWk
chr22:28426812-28427412,TxWk
chr22:28427412-28430812,Quies
chr22:28431012-28441612,Quies
chr22:28441612-28443812,TssFlnk
chr22:28629612-28630212,EnhA1
chr22:28743812-28751612,Tx
chr22:28780612-28786612,Tx
chr22:28891412-28892412,EnhWk
chr22:28892412-28894412,TxWk
chr22:28894412-28894812,EnhWk
chr22:28894812-28896612,TxWk
chr22:28896612-28896812,EnhWk
chr22:28896812-28897812,EnhA1
chr22:28897812-28898012,EnhA2
chr22:28898012-28899412,TxWk
chr22:28899412-28900412,EnhWk
chr22:28900412-28902812,TxWk
chr22:28902812-28904412,EnhWk
chr22:28904412-28908212,TxWk
chr22:28908212-28908812,EnhWk
chr22:28908812-28911612,TxWk
chr22:28911812-28917012,TxWk
chr22:28917012-28919012,EnhWk
chr22:28919012-28920812,TxWk
chr22:28920812-28921212,EnhWk
chr22:28921212-28924812,TxWk
chr22:28924812-28925012,EnhWk
chr22:28925012-28926412,EnhA1
chr22:28926412-28929212,TxWk
chr22:28929212-28929812,EnhWk
chr22:28929812-28933412,TxWk
chr22:28933412-28934212,EnhWk
chr22:28934212-28935412,TxWk
chr22:28939612-28940812,EnhA2
chr22:28940812-28942412,TxWk
chr22:28942412-28942812,EnhWk
chr22:28942812-28943012,TxWk
chr22:28943012-28944012,EnhWk
chr22:28944012-28944412,Quies
chr22:28950212-28950612,EnhWk
chr22:28950612-28951612,TxWk
chr22:28951612-28953412,EnhWk
chr22:28964812-28965612,EnhWk
chr22:28965612-28968812,TxWk
chr22:28968812-28969812,EnhWk
chr22:28969812-28976612,TxWk
chr22:28978012-28983012,TxWk
chr22:28983012-28983812,EnhA1
chr22:28983812-28984412,EnhWk
chr22:28984412-28986612,TxWk
chr22:28986612-28987012,EnhWk
chr22:28987012-28987412,EnhA1
chr22:28987412-28987612,EnhG1
chr22:28987612-28987812,EnhA2
chr22:28987812-28989412,EnhA1
chr22:28989412-28989812,TssFlnkU
chr22:28989812-28990212,EnhA1
chr22:28990212-28990812,EnhA2
chr22:28990812-28991012,EnhA1
chr22:28991012-28991612,EnhWk
chr22:28991612-28992412,TxWk
chr22:28992412-28993412,Tx
chr22:29023612-29028212,TxWk
chr22:29028212-29030012,EnhWk
chr22:29030012-29030212,TssFlnkU
chr22:29030212-29031412,TssA
chr22:29031412-29031612,TssFlnkU
chr22:29031612-29032212,EnhA1
chr22:29032212-29032812,EnhWk
chr22:29032812-29040612,TxWk
chr22:29040612-29041212,EnhWk
chr22:29041212-29043612,TxWk
chr22:29056812-29062412,TxWk
chr22:29062412-29062812,EnhWk
chr22:29062812-29069212,ReprPCWk
chr22:29069212-29071212,ReprPC
chr22:29071212-29072012,TssBiv
chr22:29072012-29072412,EnhBiv
chr22:29072412-29072812,TssBiv
chr22:29072812-29073212,TssFlnk
chr22:29073212-29074612,TssBiv
chr22:29074612-29075412,ReprPC
chr22:29075412-29082612,ReprPCWk
chr22:29082612-29082812,EnhWk
chr22:29082812-29084212,TxWk
chr22:29084212-29084612,EnhWk
chr22:29084612-29096812,Quies
chr22:29096812-29097412,EnhWk
chr22:29097412-29103412,TxWk
chr22:29103612-29106812,TxWk
chr22:29106812-29107012,Quies
chr22:29107012-29107212,EnhWk
chr22:29149812-29152012,EnhWk
chr22:29152012-29152812,EnhA1
chr22:29152812-29154412,EnhWk
chr22:29154412-29156412,TxWk
chr22:29156412-29157212,EnhWk
chr22:29157212-29157812,TxWk
chr22:29157812-29158012,EnhWk
chr22:29158012-29173412,Quies
chr22:29176212-29184412,Quies
chr22:29184412-29184812,EnhWk
chr22:29197611-29202811,Quies
chr22:29202811-29203011,EnhWk
chr22:29203011-29204211,ReprPCWk
chr22:29204211-29204411,EnhWk
chr22:29204411-29205011,ReprPCWk
chr22:29220011-29221011,EnhWk
chr22:29221011-29233611,Quies
chr22:29233611-29243011,Het
chr22:29243011-29254011,Quies
chr22:29254611-29259411,TxWk
chr22:29269611-29271011,TssFlnkD
chr22:29271011-29272011,EnhG1
chr22:29295610-29300410,Tx
chr22:29300410-29300610,TxWk
chr22:29300610-29301210,EnhA2
chr22:29301210-29305410,TxWk
chr22:29328411-29331611,Tx
chr22:29331611-29334011,TxWk
chr22:29334011-29336611,Tx
chr22:29336611-29337411,TxWk
chr22:29337411-29342811,Tx
chr22:29346011-29359411,Tx
chr22:29359411-29368611,TxWk
chr22:29376211-29376811,Tx
chr22:29376811-29386811,TxWk
chr22:29386811-29387011,EnhWk
chr22:29387011-29387411,TxWk
chr22:29387411-29387611,EnhWk
chr22:29387611-29388011,TssFlnkD
chr22:29388011-29388611,TssA
chr22:29388611-29388811,TssFlnk
chr22:29388811-29389011,TssFlnkD
chr22:29389011-29394811,Quies
chr22:29394811-29395411,EnhWk
chr22:29454611-29456411,TxWk
chr22:29456411-29456811,EnhWk
chr22:29456811-29459611,TxWk
chr22:29459611-29460211,EnhWk
chr22:29470011-29470211,TssFlnkU
chr22:29470211-29470411,TssA
chr22:29470411-29470611,TssFlnk
chr22:29470611-29470811,EnhWk
chr22:29470811-29477011,ReprPCWk
chr22:29515211-29522011,Tx
chr22:29555011-29562611,Tx
chr22:29628211-29642611,TxWk
chr22:29642611-29643211,Tx
chr22:29643211-29644811,TxWk
chr22:29644811-29645411,Tx
