id,label
chr2_h1:8681670-8682870,TssFlnk
chr2_h1:8683670-8684470,TssFlnk
chr2_h1:8684470-8685270,TssBiv
chr2_h1:8682870-8683670,TssBiv
chr2_h1:121071224-121071824,EnhBiv
chr2_h1:121071824-121074224,ReprPCWk
chr2_h1:121074224-121075224,EnhWk
chr2_h1:236744957-236745957,TxWk
chr2_h1:236745957-236746157,EnhWk
chr2_h1:236746157-236754157,ReprPCWk
chr2_h1:159201089-159206689,ReprPCWk
chr2_h1:121071224-121071824,EnhBiv
chr2_h1:121071824-121074224,ReprPCWk
chr2_h1:121074224-121075224,EnhWk
chr3_h1:12175700-12175900,EnhWk
chr3_h1:13648100-13648500,EnhWk
chr3_h1:13648500-13648900,EnhA1
chr3_h1:13648900-13649100,EnhWk
chr3_h1:13649100-13650300,TxWk
chr3_h1:187679212-187679412,EnhWk
chr3_h1:187679412-187679612,ReprPCWk
chr3_h1:187673012-187679212,ReprPCWk
chr3_h1:184775012-184776612,EnhWk
chr3_h1:190202411-190206211,Het
chr3_h1:190198211-190202411,Quies
chr3_h1:37963309-37967109,TxWk
chr3_h1:37967109-37967309,EnhWk
chr3_h1:37967309-37973509,TxWk
chr3_h1:13884503-13893703,ReprPCWk
chr3_h1:40314309-40317909,TxWk
chr3_h1:196684729-196685329,EnhA2
chr3_h1:196685329-196688329,TxWk
chr3_h1:196688329-196688929,EnhWk
chr3_h1:58299873-58300273,EnhWk
chr3_h1:58300273-58306073,ReprPCWk
chr3_h1:11059514-11060714,ReprPCWk
chr3_h1:11059114-11059514,EnhWk
chr3_h1:195520005-195521205,TxWk
chr3_h1:195521402-195526002,TxWk
chr3_h1:53194784-53196784,ReprPCWk
chr3_h1:53196784-53197184,EnhWk
chr3_h1:45214108-45214308,EnhWk
chr3_h1:45214308-45215508,TxWk
chr3_h1:39182309-39189709,Quies
chr3_h1:39189709-39189909,EnhWk
chr3_h1:39189909-39190109,Quies
chr3_h1:123698953-123711953,Quies
chr3_h1:123025153-123025553,EnhBiv
chr3_h1:123025553-123025953,TssBiv
chr3_h1:123025953-123026553,TssFlnk
chr3_h1:123026553-123026953,TssA
chr3_h1:123028153-123028553,TssBiv
chr3_h1:123028553-123028953,TssFlnk
chr3_h1:123028953-123029153,TssFlnkD
chr3_h1:123029153-123029353,EnhBiv
chr3_h1:123029353-123029753,ReprPC
chr3_h1:123026953-123028153,TssFlnk
chr3_h1:50549969-50550569,EnhWk
chr3_h1:186746611-186753011,TxWk
chr3_h1:186753011-186753411,EnhWk
chr3_h1:51794584-51795184,EnhA1
chr3_h1:51795184-51796384,EnhA2
chr3_h1:51796384-51796784,EnhA1
chr3_h1:51796784-51797184,EnhWk
chr3_h1:51797184-51798384,TxWk
chr3_h1:51798384-51799784,EnhWk
chr3_h1:134465158-134476558,TxWk
chr3_h1:15408093-15409893,TxWk
chr3_h1:15399293-15408093,Quies
chr3_h1:138914958-138915358,TssFlnkD
chr3_h1:138915358-138915758,TssFlnk
chr3_h1:138915758-138916158,TssA
chr3_h1:138916158-138916358,TssFlnk
chr3_h1:138916358-138925558,ReprPCWk
chr3_h1:50177567-50182167,TxWk
chr3_h1:50182167-50183167,Tx
chr3_h1:50183167-50183967,TxWk
chr3_h1:46075508-46077708,Het
chr3_h1:150182813-150183813,ReprPCWk
chr3_h1:150183813-150184213,TssFlnkD
chr3_h1:150184213-150184413,TssFlnk
chr3_h1:150184413-150184613,TssFlnkD
chr3_h1:150184613-150185213,Quies
chr3_h1:48545967-48548367,Tx
chr3_h1:48548367-48552567,TxWk
chr3_h1:48543567-48545967,TxWk
chr3_h1:15377893-15378093,TssA
chr3_h1:15378093-15378293,TssFlnkU
chr3_h1:32461108-32467508,TxWk
chr3_h1:32467508-32467708,EnhWk
chr3_h1:32467708-32467908,TssFlnk
chr3_h1:184539012-184541412,TxWk
chr3_h1:184541412-184542212,EnhWk
chr3_h1:184542212-184543412,ReprPCWk
chr3_h1:184543412-184543812,ReprPC
chr3_h1:184543812-184544012,EnhBiv
chr3_h1:48154110-48156910,TxWk
chr3_h1:48142710-48154110,Quies
chr3_h1:196193129-196196529,TxWk
chr3_h1:196196529-196196729,EnhWk
chr3_h1:196199129-196199329,EnhA2
chr3_h1:196196729-196199129,TxWk
chr3_h1:57159972-57160372,EnhWk
chr3_h1:57160372-57160772,EnhA1
chr3_h1:57160772-57160972,TssFlnkU
chr3_h1:57160972-57161172,TssFlnkD
chr3_h1:57163972-57164772,TssBiv
chr3_h1:57164772-57164972,TssFlnk
chr3_h1:57161172-57163972,EnhBiv
chr3_h1:179547412-179562412,Quies
chr3_h1:79357450-79368450,TxWk
chr3_h1:132180156-132180956,EnhWk
chr3_h1:132180956-132189756,Quies
chr3_h1:128494357-128496357,ReprPC
chr3_h1:128496357-128496557,EnhBiv
chr3_h1:128496557-128496757,TssBiv
chr3_h1:128496757-128496957,EnhBiv
chr3_h1:128496957-128497957,TssBiv
chr3_h1:128497957-128499557,ReprPC
chr3_h1:42189108-42191108,TxWk
chr3_h1:42191108-42191708,EnhWk
chr3_h1:42191708-42193708,TxWk
chr3_h1:42193708-42195908,Tx
chr3_h1:57083172-57090972,Quies
chr3_h1:50269969-50271569,TxWk
chr3_h1:50271569-50271769,EnhWk
chr3_h1:50271769-50273169,ReprPCWk
chr3_h1:50273169-50273569,EnhBiv
chr3_h1:50273569-50274569,ReprPC
chr3_h1:50274569-50274969,EnhBiv
chr3_h1:184539012-184541412,TxWk
chr3_h1:184541412-184542212,EnhWk
chr3_h1:184542212-184543412,ReprPCWk
chr3_h1:184543412-184543812,ReprPC
chr3_h1:184543812-184544012,EnhBiv
chr3_h1:52054984-52055384,TssFlnk
chr3_h1:52055384-52056184,TssBiv
chr3_h1:52056184-52056784,TssFlnk
chr3_h1:52056784-52056984,TssFlnkU
chr3_h1:52056984-52057184,TssA
chr3_h1:52057184-52057584,TssFlnk
chr3_h1:52057584-52057984,TssFlnkD
chr3_h1:52057984-52058384,EnhBiv
chr3_h1:52058384-52058784,ReprPC
chr3_h1:63813924-63815524,EnhWk
chr3_h1:139324158-139328558,ReprPCWk
chr3_h1:139328558-139329158,ReprPC
chr3_h1:139329558-139330158,ReprPC
chr3_h1:139329158-139329558,TssBiv
chr3_h1:31126108-31141108,Quies
chr3_h1:134374958-134375158,TssA
chr3_h1:134375158-134375358,TssFlnkU
chr3_h1:134375358-134375958,TssBiv
chr3_h1:134375958-134376958,EnhBiv
chr3_h1:134376958-134377758,ReprPC
chr3_h1:134377758-134379158,EnhBiv
chr3_h1:134379158-134381558,ReprPCWk
chr3_h1:14908293-14921093,Quies
chr3_h1:150215813-150216813,EnhWk
chr3_h1:150216813-150217813,TxWk
chr3_h1:150217813-150218613,ZNF-Rpts
chr3_h1:150218613-150220813,TxWk
chr3_h1:55722172-55722372,Quies
chr3_h1:55722372-55724172,TxWk
chr3_h1:55724172-55724572,EnhWk
chr3_h1:55724572-55725772,TxWk
chr3_h1:55721972-55722172,EnhWk
chr3_h1:156508811-156509811,EnhWk
chr3_h1:46574910-46576110,TssFlnkU
chr3_h1:46576110-46576310,TssA
chr3_h1:46576310-46576510,TssFlnk
chr3_h1:46576510-46577110,TssFlnkU
chr3_h1:46577110-46577510,TssA
chr3_h1:46577510-46577910,TssFlnk
chr3_h1:46577910-46578510,TssA
chr3_h1:46578510-46578910,TssFlnk
chr3_h1:46578910-46579110,TssA
chr3_h1:46579110-46581110,EnhG2
chr3_h1:14330100-14331500,EnhWk
chr3_h1:14331500-14334900,TxWk
chr3_h1:46909310-46909910,EnhWk
chr3_h1:46899910-46909310,ReprPCWk
chr3_h1:71858449-71859049,EnhWk
chr3_h1:46983110-46987110,TxWk
chr3_h1:46987110-46987510,EnhWk
chr3_h1:46987510-46987710,EnhA1
chr3_h1:46987710-46987910,EnhWk
chr3_h1:46987910-46988110,EnhA1
chr3_h1:46988110-46989310,EnhWk
chr3_h1:14921093-14921293,EnhWk
chr3_h1:14921293-14921493,Quies
chr3_h1:14921493-14923693,TxWk
chr3_h1:14923693-14923893,EnhWk
chr3_h1:14923893-14925893,Quies
chr3_h1:32337508-32347108,Quies
chr3_h1:129553557-129556557,TxWk
chr3_h1:129556557-129557757,EnhWk
chr3_h1:129557757-129558557,TxWk
chr3_h1:129558557-129559157,EnhA2
chr3_h1:149268613-149270613,TxWk
chr3_h1:149270613-149274213,EnhA2
chr3_h1:149274213-149275213,TxWk
chr3_h1:38659309-38662309,ReprPCWk
chr3_h1:38662309-38662709,EnhWk
chr3_h1:58618073-58630073,Quies
chr3_h1:50514769-50515569,EnhWk
chr3_h1:50515569-50515769,EnhA1
chr3_h1:50515769-50516169,TssFlnkU
chr3_h1:50516169-50517569,EnhA1
chr3_h1:50517569-50520169,EnhWk
chr3_h1:155704611-155705411,EnhWk
chr3_h1:155691011-155704611,TxWk
chr3_h1:123000353-123001153,EnhWk
chr3_h1:123001153-123001553,TxWk
chr3_h1:123001553-123003353,EnhWk
chr3_h1:123003353-123003753,TxWk
chr3_h1:123003753-123004953,EnhWk
chr3_h1:42736908-42744108,Quies
chr3_h1:42744108-42744508,EnhWk
chr3_h1:42744508-42744908,ReprPCWk
chr3_h1:49665167-49673167,TxWk
chr3_h1:194395871-194396071,ReprPC
chr3_h1:194398471-194400271,ReprPC
chr3_h1:194396071-194398471,TssBiv
chr3_h1:53069984-53070184,Quies
chr3_h1:53070184-53072384,ReprPCWk
chr3_h1:53072384-53072584,EnhWk
chr3_h1:53072584-53073784,TssFlnkD
chr3_h1:53073784-53073984,EnhWk
chr3_h1:9297916-9301116,ReprPCWk
chr3_h1:9301116-9301916,ReprPC
chr3_h1:9301916-9302116,EnhBiv
chr3_h1:9302116-9302516,TssBiv
chr3_h1:9302516-9302716,TssFlnk
chr3_h1:193572611-193573611,EnhA2
chr3_h1:193573611-193575011,TxWk
chr3_h1:186239811-186242011,Quies
chr3_h1:186242011-186242611,EnhWk
chr3_h1:123370153-123382953,Quies
chr3_h1:10224916-10225116,EnhWk
chr3_h1:10225116-10225516,EnhA1
chr3_h1:10225516-10226116,EnhWk
chr3_h1:10226116-10226516,TssFlnkU
chr3_h1:10226516-10227316,EnhA2
chr3_h1:10227316-10234516,Quies
chr3_h1:111970953-111971153,EnhA2
chr3_h1:111971153-111978353,TxWk
chr3_h1:48520967-48523967,Tx
chr3_h1:48523967-48525567,TxWk
chr3_h1:120499553-120503353,TxWk
chr3_h1:120503353-120503553,EnhWk
chr3_h1:120503553-120504153,EnhA1
chr3_h1:120504553-120504753,EnhA1
chr3_h1:120504753-120504953,EnhA2
chr3_h1:120504153-120504553,TssFlnkU
chr3_h1:49665167-49673167,TxWk
chr3_h1:49673167-49673567,TssFlnkU
chr3_h1:49673567-49674567,TssA
chr3_h1:49674567-49674967,TssFlnk
chr3_h1:58065473-58065873,EnhA1
chr3_h1:58065873-58066073,EnhWk
chr3_h1:58066073-58072073,Quies
chr3_h1:58064673-58065473,EnhWk
chr3_h1:134449958-134453158,ReprPCWk
chr3_h1:134453158-134453758,EnhWk
chr3_h1:14539893-14540493,EnhWk
chr3_h1:14540493-14548093,Quies
chr3_h1:11639726-11640126,TxWk
chr3_h1:11640126-11641326,EnhWk
chr3_h1:11641326-11641526,TssFlnkU
chr3_h1:11641526-11641726,TssFlnk
chr3_h1:11641726-11641926,TssA
chr3_h1:11641926-11642126,TssFlnkU
chr3_h1:11642126-11644326,TssA
chr3_h1:11644326-11644526,EnhWk
chr3_h1:187613612-187614212,EnhWk
chr3_h1:187614212-187616612,ReprPCWk
chr3_h1:192915211-192915611,TssFlnkD
chr3_h1:192915611-192915811,TssFlnk
chr3_h1:192915811-192916011,TssFlnkD
chr3_h1:192916011-192916211,TssFlnk
chr3_h1:192916211-192916411,TssFlnkU
chr3_h1:192916411-192918611,TssA
chr3_h1:192918611-192918811,TssFlnk
chr3_h1:192918811-192922011,EnhWk
chr3_h1:112405353-112407153,EnhWk
chr3_h1:112407153-112416553,TxWk
chr3_h1:107729753-107737553,TxWk
chr3_h1:58404673-58412473,Quies
chr3_h1:128582757-128584157,ReprPC
chr3_h1:128584157-128584557,EnhBiv
chr3_h1:128578557-128582757,ReprPCWk
chr3_h1:15324493-15325693,EnhWk
chr3_h1:15325693-15329893,TxWk
chr3_h1:151139813-151144813,TxWk
chr3_h1:124543153-124549753,ReprPCWk
chr3_h1:124549753-124550553,ReprPC
chr3_h1:38617509-38623309,TxWk
chr3_h1:38623309-38623509,EnhWk
chr3_h1:48644967-48646767,Tx
chr3_h1:48646767-48648167,TxWk
chr3_h1:48648167-48648767,Tx
chr3_h1:48648767-48651167,TxWk
chr3_h1:11651526-11652126,EnhA2
chr3_h1:11652126-11655126,TxWk
chr3_h1:9063116-9076316,Quies
chr3_h1:45323508-45335908,Quies
chr3_h1:42080908-42090708,TxWk
chr3_h1:14601093-14601693,EnhWk
chr3_h1:14601693-14601893,EnhBiv
chr3_h1:14601893-14603693,TssBiv
chr3_h1:14603693-14604293,ReprPC
chr3_h1:14604293-14605693,ReprPCWk
chr3_h1:185175212-185175412,EnhA2
chr3_h1:185175412-185175812,EnhA1
chr3_h1:185175812-185176012,EnhWk
chr3_h1:185176012-185177012,TxWk
chr3_h1:185177012-185177212,EnhWk
chr3_h1:57060372-57060572,EnhA2
chr3_h1:57060572-57061172,EnhA1
chr3_h1:57061172-57062572,EnhWk
chr3_h1:56466772-56467172,TssFlnkD
chr3_h1:56467172-56468772,TssFlnk
chr3_h1:56468772-56468972,TssFlnkD
chr3_h1:129619157-129622357,TxWk
chr3_h1:129622357-129622557,EnhWk
chr3_h1:129622557-129623157,TxWk
chr3_h1:129623157-129623357,EnhWk
chr3_h1:129623357-129625357,TxWk
chr3_h1:132029156-132029756,EnhWk
chr3_h1:9724516-9726716,TxWk
chr3_h1:9726716-9727116,EnhWk
chr3_h1:9727116-9727716,TssFlnk
chr3_h1:9727716-9730316,ReprPCWk
chr3_h1:184722212-184737212,ReprPCWk
chr3_h1:184795812-184811412,Quies
chr3_h1:122660753-122676553,Quies
chr3_h1:9224316-9226916,EnhWk
chr3_h1:9226916-9230316,TxWk
chr3_h1:10882115-10890315,ReprPCWk
chr3_h1:142987758-142988158,EnhWk
chr3_h1:186187811-186193011,ReprPC
chr3_h1:186193011-186193211,EnhBiv
chr3_h1:186193211-186194811,TssBiv
chr3_h1:186194811-186195411,ReprPC
chr3_h1:51655984-51660184,Tx
chr3_h1:120392153-120393753,TxWk
chr3_h1:126343557-126350957,TxWk
chr3_h1:46894310-46897710,ReprPCWk
chr3_h1:46897710-46898510,ReprPC
chr3_h1:46898510-46899110,TssBiv
chr3_h1:46899110-46899310,EnhBiv
chr3_h1:46899310-46899910,ReprPC
chr3_h1:129229557-129240157,Quies
chr3_h1:53284982-53286182,EnhA2
chr3_h1:53286182-53286582,EnhA1
chr3_h1:53286582-53286982,TssFlnkU
chr3_h1:53286982-53287382,TssA
chr3_h1:53287382-53287782,TssFlnkU
chr3_h1:53287782-53288582,EnhA1
chr3_h1:53288582-53290582,TxWk
chr3_h1:50540169-50545769,TxWk
chr3_h1:126980557-126981757,ReprPC
chr3_h1:126981757-126981957,EnhBiv
chr3_h1:126981957-126982557,TssBiv
chr3_h1:126982557-126984357,TssFlnk
chr3_h1:126984357-126984757,TssFlnkD
chr3_h1:45657108-45657308,EnhWk
chr3_h1:45657308-45658908,Quies
chr3_h1:45658908-45660508,Het
chr3_h1:62555325-62556525,EnhWk
chr3_h1:62556525-62558525,ReprPCWk
chr3_h1:62558525-62558725,EnhWk
chr3_h1:73046449-73061249,TxWk
chr3_h1:138402558-138407758,TxWk
chr3_h1:138407758-138408358,EnhWk
chr3_h1:138408358-138409158,EnhA1
chr3_h1:138409158-138409758,EnhWk
chr3_h1:151144813-151146013,EnhWk
chr3_h1:151146013-151155213,Quies
chr3_h1:66454976-66462576,Tx
chr3_h1:52134984-52136384,Tx
chr3_h1:52136384-52137784,TxWk
chr3_h1:52137784-52143784,Tx
chr3_h1:52129384-52130584,Tx
chr3_h1:52130584-52134984,TxWk
chr3_h1:183376612-183384012,TxWk
chr3_h1:183384012-183386412,EnhWk
chr3_h1:31894908-31896508,TxWk
chr3_h1:31896508-31897508,EnhA1
chr3_h1:31897508-31900508,TxWk
chr3_h1:66809176-66812976,Quies
chr3_h1:66814376-66814976,EnhWk
chr3_h1:66812976-66814376,TxWk
chr3_h1:134041556-134041956,Het
chr3_h1:134041956-134045756,ZNF-Rpts
chr3_h1:134036556-134041556,Quies
chr3_h1:129928957-129931157,Het
chr3_h1:13284700-13290700,ReprPCWk
chr3_h1:134464758-134465158,EnhA1
chr3_h1:134465158-134476558,TxWk
chr3_h1:128321957-128322557,EnhWk
chr3_h1:9934716-9940916,TxWk
chr3_h1:14778493-14778893,Het
chr3_h1:14778893-14779293,ZNF-Rpts
chr3_h1:14779293-14779693,Het
chr3_h1:14775093-14778493,Quies
chr3_h1:142887958-142888358,TssFlnk
chr3_h1:142888358-142888758,TssA
chr3_h1:142888758-142888958,TssFlnk
chr3_h1:142888958-142889158,TssA
chr3_h1:142889158-142889758,TssBiv
chr3_h1:142889758-142890358,ReprPC
chr3_h1:142882558-142887958,TxWk
chr3_h1:184469412-184469812,EnhWk
chr3_h1:184460212-184469412,Quies
chr3_h1:194265411-194265811,EnhWk
chr3_h1:194265811-194267411,TxWk
chr3_h1:194267411-194267611,EnhWk
chr3_h1:194267611-194269211,TxWk
chr3_h1:194269211-194269611,ReprPCWk
chr3_h1:194269611-194269811,EnhWk
chr3_h1:50490369-50491569,EnhWk
chr3_h1:50491569-50493769,TxWk
chr3_h1:50493769-50495169,EnhWk
chr3_h1:46598710-46598910,EnhWk
chr3_h1:46598910-46600510,EnhA1
chr3_h1:46593510-46598710,TxWk
chr3_h1:42701308-42702708,EnhWk
chr3_h1:129609157-129611557,TxWk
chr3_h1:129611557-129612557,EnhWk
chr3_h1:129612557-129618757,Quies
chr3_h1:126454957-126455357,Tx
chr3_h1:126455357-126456757,TxWk
chr3_h1:32285708-32285908,EnhWk
chr3_h1:32285908-32296508,Quies
chr3_h1:156443611-156453811,Quies
chr3_h1:49787367-49801167,ReprPCWk
chr3_h1:141100558-141103158,Quies
chr3_h1:141103158-141106358,EnhWk
chr3_h1:141098958-141100558,Het
chr3_h1:73070449-73071649,EnhWk
chr3_h1:13387900-13388900,TxWk
chr3_h1:13388900-13389700,EnhWk
chr3_h1:13384300-13387900,Tx
chr3_h1:11002714-11009514,Quies
chr3_h1:11009514-11010514,EnhWk
chr3_h1:113280553-113281153,Tx
chr3_h1:113281153-113282953,TxWk
chr3_h1:45338708-45343308,Quies
chr3_h1:141429958-141445358,TxWk
chr3_h1:123443753-123446353,ReprPCWk
chr3_h1:123446353-123447553,ReprPC
chr3_h1:123447553-123447753,EnhBiv
chr3_h1:123447753-123447953,TssBiv
chr3_h1:123447953-123448153,EnhBiv
chr3_h1:123448153-123449153,TssBiv
chr3_h1:123449153-123449953,TssFlnk
chr3_h1:45501708-45507708,TxWk
chr3_h1:45507708-45510108,EnhA1
chr3_h1:129577157-129589957,Quies
chr3_h1:12984700-12986100,TxWk
chr3_h1:12986100-12987700,EnhWk
chr3_h1:12987700-12988100,ZNF-Rpts
chr3_h1:12988100-12992500,ReprPCWk
chr3_h1:123004953-123020753,TxWk
chr3_h1:186183611-186187811,ReprPCWk
chr3_h1:128779757-128780357,EnhWk
chr3_h1:128780357-128787757,TxWk
chr3_h1:46845110-46845310,TssFlnkD
chr3_h1:46845310-46845510,TssFlnk
chr3_h1:46845510-46845710,TssFlnkD
chr3_h1:46845710-46846110,TssFlnk
chr3_h1:46846110-46846510,TssBiv
chr3_h1:46846510-46847310,ReprPC
chr3_h1:46847310-46848310,ReprPCWk
chr3_h1:46848310-46848710,EnhWk
chr3_h1:52137784-52143784,Tx
chr3_h1:52143784-52143984,TxWk
chr3_h1:52143984-52144384,EnhG1
chr3_h1:52144384-52144784,TxWk
chr3_h1:62555325-62556525,EnhWk
chr3_h1:62556525-62558525,ReprPCWk
chr3_h1:62558525-62558725,EnhWk
chr3_h1:141103158-141106358,EnhWk
chr3_h1:194305011-194305811,EnhWk
chr3_h1:194305811-194306611,EnhA1
chr3_h1:194306611-194307411,EnhWk
chr3_h1:194307411-194309811,TxWk
chr3_h1:194309811-194310211,EnhWk
chr3_h1:62800325-62805125,TxWk
chr3_h1:62799725-62800325,EnhWk
chr3_h1:194315011-194315411,TssFlnkD
chr3_h1:194315411-194315611,TssFlnkU
chr3_h1:194315611-194315811,TssA
chr3_h1:194315811-194316011,TssFlnk
chr3_h1:194316011-194316211,TssBiv
chr3_h1:194316211-194316411,EnhBiv
chr3_h1:194316411-194317611,ReprPC
chr3_h1:194317611-194318011,ReprPCWk
chr3_h1:194318011-194320411,ZNF-Rpts
chr3_h1:159805011-159805611,EnhWk
chr3_h1:159805611-159814011,Quies
chr3_h1:42099908-42102508,Quies
chr3_h1:42102508-42104508,Het
chr3_h1:49901967-49902767,EnhWk
chr3_h1:49902767-49903367,EnhBiv
chr3_h1:49903367-49903567,EnhWk
chr3_h1:49903567-49903767,TssFlnkD
chr3_h1:49903767-49903967,EnhWk
chr3_h1:49903967-49904367,EnhA1
chr3_h1:49904367-49906167,EnhWk
chr3_h1:71816249-71817649,EnhWk
chr3_h1:71817649-71818049,TxWk
chr3_h1:71818049-71818449,EnhWk
chr3_h1:14877293-14877893,EnhWk
chr3_h1:14877893-14879093,TxWk
chr3_h1:14879093-14880093,EnhWk
chr3_h1:13753903-13763703,Het
chr3_h1:184011612-184013612,Tx
chr3_h1:184013612-184016812,TxWk
chr3_h1:134291758-134308358,Quies
chr3_h1:127523357-127535757,Quies
chr3_h1:186093211-186094011,EnhWk
chr3_h1:186094011-186095611,ReprPCWk
chr3_h1:186084011-186093211,Quies
chr3_h1:42536308-42544308,ReprPCWk
chr3_h1:42544308-42546308,TxWk
chr3_h1:14401900-14402300,TssFlnkU
chr3_h1:14402300-14402700,TssA
chr3_h1:14402892-14403492,TssA
chr3_h1:14403492-14404492,TssFlnk
chr3_h1:14400500-14401900,EnhWk
chr3_h1:14846693-14850493,EnhWk
chr3_h1:127537557-127544157,Quies
chr3_h1:127544157-127544757,EnhWk
chr3_h1:159994413-160001213,Quies
chr3_h1:44000108-44000308,ReprPC
chr3_h1:44000308-44002308,ReprPCWk
chr3_h1:16515293-16516893,ReprPCWk
chr3_h1:16516893-16517693,EnhWk
chr3_h1:124885353-124885953,TssFlnk
chr3_h1:124885953-124886153,TssA
chr3_h1:124886153-124886353,TssFlnkU
chr3_h1:124886353-124887953,TssA
chr3_h1:124887953-124888153,TssFlnk
chr3_h1:124888153-124888353,TssFlnkD
chr3_h1:124888353-124888753,TssFlnkU
chr3_h1:124888753-124889153,EnhA1
chr3_h1:124889153-124890753,EnhA2
chr3_h1:42746508-42749508,TxWk
chr3_h1:42749508-42750508,EnhWk
chr3_h1:42744908-42746508,EnhWk
chr3_h1:66819776-66820576,EnhWk
chr3_h1:66820576-66822176,TxWk
chr3_h1:66822176-66822376,EnhWk
chr3_h1:14338900-14343500,ReprPCWk
chr3_h1:14343500-14344100,ReprPC
chr3_h1:14344100-14344900,EnhBiv
chr3_h1:155691011-155704611,TxWk
chr3_h1:124639753-124648553,Quies
chr3_h1:124648553-124648753,EnhWk
chr3_h1:124648753-124650553,TxWk
chr3_h1:55608172-55614172,ReprPCWk
chr3_h1:55614172-55614372,EnhWk
chr3_h1:55614372-55614972,TxWk
chr3_h1:186239811-186242011,Quies
chr3_h1:186242011-186242611,EnhWk
chr3_h1:58299873-58300273,EnhWk
chr3_h1:58300273-58306073,ReprPCWk
chr3_h1:186930011-186932011,TssA
chr3_h1:186932011-186932411,TssFlnkU
chr3_h1:186932411-186933011,TssFlnkD
chr3_h1:186933011-186933411,EnhWk
chr3_h1:186933411-186933811,EnhG1
chr3_h1:186933811-186936211,Tx
chr3_h1:55576572-55576972,EnhWk
chr3_h1:55576972-55585572,Quies
chr3_h1:55572772-55576572,TxWk
chr3_h1:157130211-157130411,EnhA1
chr3_h1:157130411-157130811,TssFlnkU
chr3_h1:157130811-157131411,EnhWk
chr3_h1:157131411-157137411,TxWk
chr3_h1:46998310-46998710,EnhWk
chr3_h1:46998710-46999510,TxWk
chr3_h1:46989310-46998310,TxWk
chr3_h1:45657108-45657308,EnhWk
chr3_h1:45657308-45658908,Quies
chr3_h1:45658908-45660508,Het
chr3_h1:124825953-124826553,EnhWk
chr3_h1:124826553-124826953,TssFlnkD
chr3_h1:124826953-124827153,TssFlnkU
chr3_h1:124827153-124827553,EnhA1
chr3_h1:124827553-124828153,EnhA2
chr3_h1:124828153-124828753,EnhA1
chr3_h1:124828753-124829953,EnhWk
chr3_h1:12988100-12992500,ReprPCWk
chr3_h1:12992900-12994900,TssBiv
chr3_h1:12992500-12992900,EnhBiv
chr3_h1:10637315-10640915,Het
chr3_h1:52095984-52097784,Tx
chr3_h1:52097784-52102184,TxWk
chr3_h1:13232300-13232500,EnhWk
chr3_h1:13232500-13233100,TxWk
chr3_h1:13233100-13233300,EnhWk
chr3_h1:13233300-13235300,TxWk
chr3_h1:128788957-128793757,TxWk
chr3_h1:128793757-128793957,EnhWk
chr3_h1:128793957-128794357,TxWk
chr3_h1:128794357-128795157,EnhWk
chr3_h1:193888811-193896411,TxWk
chr3_h1:119666153-119670553,TxWk
chr3_h1:50545769-50546169,EnhWk
chr3_h1:50546169-50549969,TxWk
chr3_h1:111970953-111971153,EnhA2
chr3_h1:111971153-111978353,TxWk
chr3_h1:193974611-193975211,EnhA1
chr3_h1:193975211-193975611,EnhA2
chr3_h1:193975611-193976011,EnhA1
chr3_h1:193976011-193976411,EnhWk
chr3_h1:193976411-193980211,ReprPCWk
chr3_h1:184775012-184776612,EnhWk
chr3_h1:125145156-125147156,TxWk
chr3_h1:125147156-125147756,EnhWk
chr3_h1:125147756-125148556,TxWk
chr3_h1:125148556-125149356,EnhWk
chr3_h1:183376612-183384012,TxWk
chr3_h1:183384012-183386412,EnhWk
chr3_h1:187669812-187670612,TssBiv
chr3_h1:187670612-187673012,ReprPC
chr3_h1:187673012-187679212,ReprPCWk
chr3_h1:50521969-50526369,EnhWk
chr3_h1:50528769-50529769,ReprPC
chr3_h1:50529769-50530169,EnhBiv
chr3_h1:50526369-50528769,ReprPCWk
chr3_h1:9297916-9301116,ReprPCWk
chr3_h1:9301116-9301916,ReprPC
chr3_h1:9301916-9302116,EnhBiv
chr3_h1:9302116-9302516,TssBiv
chr3_h1:9302516-9302716,TssFlnk
chr3_h1:122660753-122676553,Quies
chr3_h1:42736908-42744108,Quies
chr3_h1:42744108-42744508,EnhWk
chr3_h1:42744508-42744908,ReprPCWk
chr3_h1:194134411-194135611,TssA
chr3_h1:194135611-194136811,TssFlnk
chr3_h1:194136811-194137811,TssBiv
chr3_h1:194137811-194138011,TssFlnk
chr3_h1:194138011-194138211,TssFlnkD
chr3_h1:194138211-194138811,TssFlnk
chr3_h1:194138811-194140811,TssBiv
chr3_h1:51663384-51670584,TxWk
chr3_h1:66126925-66127525,EnhWk
chr3_h1:66127525-66128725,TxWk
chr3_h1:66128725-66128925,EnhWk
chr3_h1:66128925-66129125,TssFlnkD
chr3_h1:66129125-66129325,EnhWk
chr3_h1:123443753-123446353,ReprPCWk
chr3_h1:120542953-120552953,Quies
chr3_h1:52384984-52385584,EnhWk
chr3_h1:52385584-52399784,Quies
chr3_h1:45657108-45657308,EnhWk
chr3_h1:45657308-45658908,Quies
chr3_h1:45658908-45660508,Het
chr3_h1:13192900-13194500,EnhWk
chr3_h1:61923326-61926326,TxWk
chr3_h1:61926326-61926526,EnhWk
chr3_h1:61926526-61926926,TxWk
chr3_h1:61926926-61927726,EnhWk
chr3_h1:61927726-61930326,TxWk
